order,id,name,SMILES,cid
195,b_335,Naphazoline Hydrochloride,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,11079
196,b_339,Neoquassin,C[C@@H]1C=C(C(=O)[C@]2([C@H]1C[C@@H]3[C@@]4([C@@H]2C(=O)C(=C([C@@H]4CC(O3)O)C)OC)C)C)OC,72964
197,b_342,Neostigmine Bromide,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],8246
198,b_343,Nialamide,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,4472
199,b_344,Nikethamide,CCN(CC)C(=O)C1=CN=CC=C1,5497
200,b_346,Nitrofurazone,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N,5447130
201,b_348,Nomilin,CC(=O)O[C@H]1CC(=O)OC([C@H]2[C@]1([C@H]3CC[C@]4([C@@H](OC(=O)[C@@H]5[C@@]4([C@@]3(C(=O)C2)C)O5)C6=COC=C6)C)C)(C)C,72320
202,b_351,Norleucine D(-)-Form,CCCCC(C(=O)O)N,9475
203,b_352,Oleuropein,C/C=C/1[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O,5281544
204,b_353,Antazoline Phosphate,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.OP(=O)(O)O,158798
205,b_354,Antazoline Hydrochloride,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,17275
206,b_357,Oxeladin,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,4619
207,b_358,Oxyacanthine,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@@H]6C7=CC(=C(C=C7CCN6C)OC)OC3)O)O)OC,73415
208,b_359,"4,4'-Oxydi-2-butanol",CC(CCOCCC(C)O)O,92141
209,b_360,Pancuronium Bromide,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],27350
210,b_363,Pantothenic Acid Calcium salt,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2],8714
211,b_364,Antipyrine,CC1=CC(=O)N(N1C)C2=CC=CC=C2,2206
212,b_368,Pentamidine Isethionate,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,8813
213,b_369,"1,5-Pentanediol",C(CCO)CCO,8105
214,b_371,Pentobarbital Sodium salt,CCCC(C)C1(C(=O)NC(=NC1=O)[O-])CC.[Na+],23676152
215,b_373,Pentoxifylline,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,4740
216,b_374,Pentylenetetrazole,C1CCC2=NN=NN2CC1,5917
217,b_375,Periplocymarin,CC1[C@H](C(C[C@@H](O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5(C4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C)OC)O,36145
218,b_378,Phenacetin,CCOC1=CC=C(C=C1)NC(=O)C,4754
219,b_380,Phenazopyridine Hydrochloride,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,8691
220,b_381,p-Acetanisidine,CC(=O)NC1=CC=C(C=C1)OC,5827
221,b_382,ANTU,C1=CC=C2C(=C1)C=CC=C2NC(=S)N,736366
222,b_385,Phenobarbital,CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],23674889
223,b_387,Phenprobamate,C1=CC=C(C=C1)CCCOC(=O)N,4770
224,b_389,Phentolamine,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC=C(C=C3)O.Cl,66147
225,b_391,Phenyl Biguanide,C1=CC=C(C=C1)N=C(N)N=C(N)N,4780
226,b_392,Phenylephrine,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,5284443
227,b_396,Phenytoin,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],657302
228,b_397,Phloridzin,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,6072
229,b_398,Pholcodine,CN1CC[C@]23[C@@H]4[C@H](C=CC2[C@H]1CC5=C3C(=C(C=C5)OCCN6CCOCC6)O4)O,5359422
230,b_400,"Diethyl phthalate, Phthalic Acid Ethyl ester",CCOC(=O)C1=CC=CC=C1C(=O)OCC,6781
231,b_401,Phthalylsulfathiazole,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,4806
232,b_402,Picoperine Hydrochloride,C1CCN(CC1)CCN(CC2=CC=CC=N2)C3=CC=CC=C3.Cl,168198
233,b_404,Picric Acid,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],6954
234,b_405,"Picrocrocin, saffron-bitter",CC1=C(C(C[C@@H](C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C)C)C=O,130796
235,b_406,"Picromycin, pikromycin, albomycetin, amaromycin",CCC1C(/C=CC(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC2C(C(CC(O2)C)N(C)C)O)C)C)(C)O,6436532
236,b_407,Picrotoxin,CC(=C)[C@@H]1C2[C@@H]3[C@@]4([C@](C1C(=O)O2)(CC5[C@]4(O5)C(=O)O3)O)C.C[C@@]12[C@H]3C4[C@H](C([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,31304
237,b_408,"Pifarnine, Pifazin",CC(=CCC/C(=C/CC/C(=C/CN1CCN(CC1)CC2=CC3=C(C=C2)OCO3)/C)/C)C,6436032
238,b_410,Pipemidic Acid,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,4831
239,b_411,Piperidione,CCC1(C(=O)CCNC1=O)CC,6465
240,b_413,Pipradrol Hydrochloride,C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,66008
241,b_414,Plaunotol,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CO)/C)/CO)/C)C,5282197
242,b_415,Potassium Guaiacolsulfonate,C1=CC=C(C(=C1)OCO)S(=O)(=O)[O-].[K+],23674755
243,b_416,Potassium Sulfate,[O-]S(=O)(=O)[O-].[K+].[K+],24507
244,b_420,Procaine Dihydrate,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.O.O,154387
245,b_423,Propafenone Hydrochloride,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,36708
246,b_425,Propallylonal,CC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,11020
247,b_426,Aprobarbital Sodium salt,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C.[Na],24191231
248,b_427,Aprobarbital,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,6464
249,b_429,Propamidine Isethionate,C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,67413
250,b_431,Propoxyphene,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C.Cl,15424
251,b_432,Propoxyphene,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O.O,33544
252,b_433,Propyphenazone,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,3778
253,b_436,Pseudoephedrine,C[C@@H]([C@H](C1=CC=CC=C1)O)NC.OS(=O)(=O)O,62945
254,b_439,Psychotrine Tetrahydrate,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1CC4=C5C=C(C(=O)C=C5CCN4)OC)OC)OC,5462438
255,b_440,Pyrazole,C1=CNN=C1,1048
256,b_442,Pyronaridine Tetraphosphate,COC1=CC=C2C(=C(C3=C(N2)C=C(C=C3)Cl)N=C4C=C(C(=O)C(=C4)CN5CCCC5)CN6CCCC6)N1.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O,5488630
257,b_443,Quebrachamine,CC[C@]12CCCN(C1)CCC3=C(CC2)NC4=CC=CC=C34,92990
258,b_444,Quercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,5280343
259,b_447,Quinacrine Dihydrochloride dihydrate,CC[NH+](CC)CCCC(C)[NH2+]C1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.[Cl-].[Cl-],22527
260,b_449,Quinazoline,C1=CC=C2C(=C1)C=NC=N2,9210
261,b_453,Quinovic Acid,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C(=O)O)C(=O)O,120678
262,b_455,Arecoline Hydrobromide,CN1CCC=C(C1)C(=O)OC.Br,9301
263,b_456,Retamine,C1CCN2CC3CC(C2C1)CN4C3C(CCC4)O,197754
264,b_458,Rhododendrin,C[C@H](CCC1=CC=C(C=C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,442538
265,b_461,"D-salicin, Salicin",C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,439503
266,b_463,Artemisinin,C[C@H]1[C@@H]2[C@H](C[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C)O,65030
267,b_464,Salicylamide,C1=CC=C(C(=C1)C(=O)N)O,5147
268,b_465,浼?Santonin (-)-Form,C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C,221071
269,b_466,Scillaren,CC1C(C(C(C(O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,222156
270,b_467,Secobarbital Sodium,CCCC(C)C1(C(=O)NC(=O)[N-]C1=O)CC=C.[Na+],14148199
271,b_468,Senecionine,C/C=C1/C[C@H]([C@@](C(=O)OCC2=CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O)C,5280906
272,b_471,Sodium Phenolsulfonate Dihydrate,C1=CC=C(C(=C1)O)S(=O)(=O)[O-].[Na+],23674503
273,b_475,Streptomycin,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,19649
274,b_481,Succinylcholine Chloride,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],22475
275,b_482,Sucrose Octaacetate,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,31340
276,b_484,Sulfamerazine Monosodium salt,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N.[Na],24196530
277,b_486,Sulfameter,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5326
278,b_488,Sulfamethoxazole,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,5329
279,b_491,Sulfamethoxypyridazine,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5330
280,b_494,Sulfisoxazole,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,5344
281,b_496,Sulfobromophthalein Sodium,C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],6282
282,b_498,Suxibuzone,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,5362
283,b_499,Swertiamarin,C=C[C@H]1[C@@H](OC=C2C1(CCOC2=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,114700
284,b_502,Tacrine Hydrochloride,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl,2723754
285,b_503,Talbutal,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,8275
286,b_505,"Terpin cis-Form hydrate, Terpin hydrate, terpinol",CC1(CCC(CC1)C(C)(C)O)O.O,17141
287,b_508,Tetracaine Hydrochloride,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl,8695
288,b_509,Aconine,CCN1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@]6(C([C@@H]5[C@@]4(C(C6OC)O)O)O)O)C(CC2O)OC)OC)COC,10511
289,b_510,Atranorin,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C=O)O,68066
290,b_511,Tetraethylammonium Hydroxide,CC[N+](CC)(CC)CC.[OH-],6509
291,b_514,Theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,2153
292,b_516,Theophylline Sodium acetate,CC(=O)[O-].CN1C2=C(C(=O)N(C1=O)C)NC=N2.[Na+],23675769
293,b_517,Thiacetazone,CC(=O)NC1=CC=C(C=C1)/C=N/NC(=S)N,9568512
294,b_520,"Thiamine Hydrochloride, Vitamin b1",CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],6202
295,b_521,Thiosinamine,C=CCNC(=S)N,1549517
296,b_522,2-Thiouracil,C1=CNC(=S)NC1=O,1269845
297,b_523,Tiaramide Hydrochloride,C1CN(CCN1CCO)C(=O)CN2C3=C(C=CC(=C3)Cl)SC2=O.Cl,443949
298,b_525,Tiliacorine,CN1CCC2=CC3=C4C=C2[C@@H]1CC5=CC(=C(C=C5)O)C6=C(C=CC(=C6)C[C@H]7C8=C(O4)C(=C(C=C8CCN7C)OC)O3)OC,442369
299,b_530,Tinoridine Hydrochloride,CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N.Cl,134896
300,b_533,Tolazoline Hydrochloride,C1CN=C(N1)CC2=CC=CC=C2.Cl,6048
301,b_534,Topiramate,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,5284627
302,b_536,Tramadol Hydrochloride,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O.Cl,63013
303,b_537,Trapidil,CCN(CC)C1=CC(=NC2=NC=NN12)C,5531
304,b_538,Triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,5541
305,b_540,Tridihexethyl Iodide,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O.[I-],31334
306,b_541,Trimethadione,CC1(C(=O)N(C(=O)O1)C)C,5576
307,b_542,Trimethaphan Camsylate,CC1(C2CCC1(C(=O)C2)CS(=O)(=O)[O-])C.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5,441310
308,b_543,Azintamide,CCN(CC)C(=O)CSC1=NN=C(C=C1)Cl,71105
309,b_544,Trimethoprim,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,5578
310,b_545,Ursodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,31401
311,b_547,Veatchine,CC12CCCC3(C1CCC45C3CCC(C4)C(=C)C5O)C6N(C2)CCO6,494227
312,b_548,Verbenalin,C[C@H]1CC(=O)[C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,73467
313,b_549,Viquidil Hydrochloride,COC1=CC2=C(C=CN=C2C=C1)C(=O)CC[C@@H]3CCNC[C@@H]3C=C.Cl,198279
314,b_551,Warfarin Sodium salt,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[Na+],16204922
315,b_553,Carnosol,CC(C)C1=C(C(=C2C(=C1)C3CC4[C@@]2(CCCC4(C)C)C(=O)O3)O)O,455264
316,b_554,Ganoderic Acid A,C[C@H](CC(=O)C[C@@H](C)C(=O)O)[C@H]1C[C@@H]([C@@]2([C@@]1(CC(=O)C3=C2[C@H](C[C@@H]4[C@@]3(CCC(=O)C4(C)C)C)O)C)C)O,471002
317,b_557,Amprotropine Phosphate,CCN(CC)CC(C)(C)COC(=O)C(CO)C1=CC=CC=C1.OP(=O)(O)O,8644
318,b_558,Cetraric Acid,CCOCC1=C(C(=C(C2=C1OC(=O)C3=C(O2)C(=C(C=C3C)O)C=O)C)C(=O)O)O,5464155
319,b_559,Chonemorphine,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)N)C)C)N(C)C,165208
320,b_560,Cycrimine Hydrochloride,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O.Cl,101597
321,b_561,Diperodon Hydrochloride,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,10830
322,b_562,Dodecarbonium Chloride,CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC1=CC=CC=C1.[Cl-],7535
323,b_564,Ethylbenzhydramine Hydrochloride,CCN(CC)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,66574
324,b_567,Ethylhydrocupreine,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OCC)O,71542
325,b_569,Glaucarubin,CCC(C)(C(=O)OC1C2[C@H]([C@H]([C@@]3(C4C2(CO3)C(CC5[C@@]4([C@@H]([C@H](C=C5C)O)O)C)OC1=O)O)O)C)O,15063
326,b_570,Melilotoside,C1=CC=C(C(=C1)/C=C/C(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,5280759
327,b_574,Azacyclonol Hydrochloride,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,15722
328,b_576,Butallylonal,CCC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,14362
329,b_577,Butallylonal Sodium salt,CCC(C)C1(C(=O)NC(=NC1=O)[O-])CC(=C)Br.[Na+],23691023
330,b_578,Camphotamide,CCN(CC)C(=O)C1=C[N+](=CC=C1)C.CC1(C2CCC1(C(=O)C2S(=O)(=O)[O-])C)C,71830
331,b_579,Chlorbetamide,C1=CC(=C(C=C1Cl)Cl)CN(CCO)C(=O)C(Cl)Cl,7330
332,b_580,Chlorhexadol,CC(CC(C)(C)O)OC(C(Cl)(Cl)Cl)O,19094
333,b_581,Chrysamminic Acid,C1=C(C2=C(C(=C1[N+](=O)[O-])O)C(=O)C3=C(C2=O)C(=CC(=C3O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3938245
334,b_582,Bakankosin,C=C[C@@H]1[C@@H]2CCNC(=O)C2=CO[C@H]1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,442506
335,b_583,Cyclopentobarbital,C=CCC1(C(=O)NC(=O)NC1=O)C2CCC=C2,6454
336,b_584,Diethylbromoacetamide,CCC(CC)(C(=O)N)Br,10535
337,b_585,Dioxypyramidon,CC(=O)N(C)N(C1=CC=CC=C1)C(=O)C(=O)N(C)C,68214
338,b_586,Garryine,C[C@@]12CCC[C@@]3([C@@H]1CC[C@]45[C@H]3CC[C@@H](C4)C(=C)[C@@H]5O)CN6C2OCC6,441734
339,b_587,Hexethal Sodium,CCCCCCC1(C(=O)NC(=NC1=O)[O-])CC.[Na+],23690440
340,b_588,Homocamfin,CC1=CC(=O)CC(C1)C(C)C,222994
341,b_589,p-Lactophenetide,CCOC1=CC=C(C=C1)NC(=O)C(C)O,98046
342,b_591,Narcobarbital,CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC(=C)Br,18735
343,b_593,Nealbarbital,CCC(C)(C)C1(C(=O)NC(=O)NC1=O)CC=C,68415
344,b_595,Pentamethonium Bromide,C[N+](C)(C)CCCCC[N+](C)(C)C.[Br-].[Br-],10919
345,b_596,Phenallymal,C=CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,8274
346,b_597,Phenylmethylbarbituric Acid,CC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,66160
347,b_599,Vinbarbital Sodium,CC/C=C(C)/C1(C(=O)NC(=O)NC1=O)CC.[Na],24191666
348,b_601,Chlormetacrine Dihydrochloride,CCN(CC)CC(CNC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC)O.Cl.Cl,159626
349,b_602,Barbital,CCC1(C(=O)NC(=O)NC1=O)CC,2294
350,b_603,Barbital Sodium salt,CCC1(C(=O)NC(=NC1=O)[O-])CC.[Na+],23681217
351,b_606,Benzethonium Chloride,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],8478
352,b_607,Benzilic Acid,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O,6463
353,b_609,Bretylium Tosylate,CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-],6100
354,b_610,Bufotoxin,CC(=O)O[C@H]1C[C@@]2(C3CC[C@@H]4C[C@H](CC[C@@]4(C3CC[C@@]2([C@H]1C5=CC(=O)OC=C5)C)C)OC(=O)CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O)O,10052
355,b_612,Bupropion Hydrochloride,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl,62884
356,b_613,Butabarbital Sodium salt,CCC(C)C1(C(=O)NC(=NC1=O)[O-])CC.[Na+],23690439
357,b_615,Butalbital,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,2481
358,b_616,Butethal,CCCCC1(C(=O)NC(=O)NC1=O)CC,6473
359,b_617,Butethamine meta-Isomer hydrochloride,CC(C)CNCCOC(=O)C1=CC(=CC=C1)N.Cl,11114
360,b_620,Allobarbital,C=CCC1(C(=O)NC(=O)NC1=O)CC=C,5842
361,b_623,Calcium Phenolsulfonate,C1=CC(=CC=C1O)S(=O)(=O)[O-].C1=CC(=CC=C1O)S(=O)(=O)[O-].[Ca+2],31392
362,b_624,Carbimazole,CCOC(=O)N1C=CN(C1=S)C,31072
363,b_627,Carbinoxamine Maleate,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O,5282409
364,b_629,Cefazolin Sodium salt,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+],4214199
365,b_632,"Cefpodoxime 1-(Isopropoxycarbonyloxy)ethyl ester, cefpodoxime proxetil",CC(C)OC(=O)OC(C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=NOC)/C3=CSC(=N3)N)COC,6526396
366,b_633,Cephaeline,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)O)OC)OC)OC,442195
367,b_634,Chenodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,10133
368,b_635,Chloral Hydrate,C(C(Cl)(Cl)Cl)(O)O,2707
369,b_636,Chlorbenzoxamine Dihydrochloride,CC1=CC=CC=C1CN2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4Cl.Cl.Cl,110673
370,b_639,Chloroprocaine,CC[NH+](CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl.[Cl-],19727
371,b_641,Chloroquine  phosphate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,64927
372,b_643,Cinchophen,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,8593
373,b_644,Naringenin,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,932
374,b_645,Phenyl beta-D-glucopyranoside,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,65080
375,b_646,Promethazine,C[C@@H](CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,667687
376,b_650,Nicotine,CN1CCC[C@H]1C2=CN=CC=C2,89594
377,b_653,ZINC01532585,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@H]([C@H]([C@H](CO)O)O)O,6759
378,b_654,Emetine,CC[C@@H]1CN2CCC3=CC(=C(C=C3[C@H]2C[C@@H]1C[C@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,6603838
379,b_655,Naringin,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,442428
380,b_657,Cynaropicrin,C=C1C[C@@H]([C@@H]2[C@@H]([C@@H]3[C@H]1C[C@@H](C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO,119093
381,b_658,Gallic aci,C1=C(C=C(C(=C1O)O)O)C(=O)O,370
382,b_660,Meranzin,CC1([C@@H](O1)CC2=C(C=CC3=C2OC(=O)C=C3)OC)C,1803558
383,b_664,Hydroxylupanine,C1C[C@@H]2[C@H]3C[C@@H](CN2C(=O)C1)[C@@H]4C[C@H](CCN4C3)O,73404
384,b_665,Prunin,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C4=CC=C(C=C4)O,92794
385,b_666,EINECS 227-420-9,C1C[C@@H]2[C@H]3C[C@@H](CN2C(=O)C1)[C@@H]4C[C@H](CCN4C3)OC(=O)/C=C/C5=CC=CC=C5,6437604
386,b_667,Piperidine,C1CCNCC1,8082
387,b_668,Gentianine,C=CC1=C2CCOC(=O)C2=CN=C1,354616
388,b_669,Gatifloxacin,C[C@@H]1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,969463
389,b_671,Glyceryl caprate,CCCCCCCCCC(=O)OC[C@@H](CO)O,3085401
390,b_672,Umbelliferones,C1=CC(=CC2=C1C=CC(=O)O2)O,5281426
391,b_673,Alpha-Linolenic Acid,CC/C=CC/C=CC/C=CCCCCCCCC(=O)O,5280934
392,b_674,Ofloxacin,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,4583
393,b_675,Procainamid,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,4913
